user_key,movie_key,date_key,time_key,rating
30,115122,20190919,50507,3
30,115210,20190922,134236,4
30,115569,20190823,94710,4
30,115617,20190823,93451,4
30,115713,20190823,93122,4
30,116797,20190823,92437,4
30,116799,20190922,140138,4
30,117529,20190922,133858,2
30,119145,20190823,93825,5
30,122882,20190823,92849,5
30,122886,20190823,93000,3
30,122900,20190823,95214,3
30,122904,20190823,92740,4
30,122912,20190823,64828,4
30,122914,20190823,100000,4
30,122916,20190823,95617,4
30,122918,20190823,95104,2
30,122920,20190823,95248,3
30,122922,20190823,95151,4
30,127565,20190926,101555,1
30,128360,20190823,95404,2
30,129313,20191214,22239,5
30,133771,20190827,14649,4
30,134393,20191128,92713,2
30,134853,20190823,92757,4
30,135137,20190922,140030,3
30,138036,20190922,134527,4
30,139385,20190823,94821,2
30,140711,20191128,92614,4
30,142488,20190823,95651,4
30,148626,20190823,94644,4
30,152081,20190823,94109,3
30,155064,20190922,141035,2
30,157200,20190922,141346,4
30,158238,20190830,63559,4
30,161131,20190922,135732,3
30,163645,20190922,134949,4
30,164179,20190823,93626,4
30,165549,20190922,135338,4
30,166528,20190823,94945,3
30,166534,20190922,134806,4
30,167018,20190922,140955,3
30,168250,20190827,15100,4
30,168252,20190823,64738,4
30,168266,20190922,141004,4
30,168326,20190922,135648,4
30,168492,20190926,101610,4
30,171763,20190922,134318,3
30,175303,20190922,135227,4
30,175661,20190922,140027,2
30,176101,20190922,135424,3
30,176371,20190827,15017,4
30,176751,20190919,50204,4
30,176929,20191128,92453,2
30,177593,20190922,134403,4
30,179119,20190922,141116,5
30,179819,20190922,134557,4
30,180031,20190922,135130,5
30,180045,20190922,140423,2
30,180297,20190922,140327,2
30,182715,20190922,135322,4
30,182823,20191128,92656,2
30,183611,20190901,84251,4
30,183837,20190824,4207,4
30,183897,20190922,135136,5
30,187541,20190922,134641,3
30,187595,20190922,135715,4
30,188189,20190830,63536,4
30,189333,20190922,135624,5
30,189363,20190922,140523,4
30,189713,20190831,185252,4
30,190939,20191011,1931,4
30,190963,20191214,22244,4
30,192245,20190830,63317,4
30,192379,20190831,185229,5
30,192389,20190922,140221,4
30,192803,20190824,4220,2
30,193944,20191011,1903,4
30,195159,20190926,101623,4
30,195497,20190830,63327,4
30,196997,20190922,140713,4
30,197537,20190830,63504,3
30,197711,20190926,101417,4
30,197875,20190830,63358,2
30,201773,20190824,4213,3
30,202429,20190823,64856,5
30,202439,20191214,15720,5
30,204698,20191007,624,5
30,206857,20191214,15733,4
31,6,20071108,182325,2
31,10,20070929,191627,3
31,32,20070929,191136,3
31,47,20070929,191232,3
31,50,20080114,183817,4
31,95,20071108,182250,2
31,110,20070929,190927,4
31,150,20071108,181520,1
31,161,20071108,182235,2
31,165,20071108,181729,1
31,208,20071108,181944,4
31,231,20070929,191605,0
31,253,20070929,191716,3
31,260,20070929,190712,4
31,288,20071108,182337,1
31,292,20070929,191648,2
31,296,20070929,191252,2
31,303,20070929,190502,4
31,316,20070929,191538,4
31,318,20070929,190659,3
31,329,20070929,191623,3
31,344,20070929,191423,1
31,349,20070929,191527,4
31,356,20070929,191255,4
31,364,20070929,191534,4
31,367,20070929,191609,3
31,377,20070929,191156,2
31,380,20070929,191409,3
31,434,20070929,191712,2
31,457,20070929,191051,3
31,480,20070929,191017,4
31,500,20070929,191601,2
31,527,20070929,190830,2
31,541,20071001,180516,3
31,586,20071108,182311,1
31,587,20070929,191634,2
31,588,20070929,190912,2
31,589,20070929,191023,3
31,590,20070929,190757,3
31,592,20070929,190923,3
31,593,20070929,191350,3
31,597,20070929,191558,2
31,648,20070929,191246,2
31,720,20070929,191824,0
31,733,20070929,191552,3
31,736,20070929,191529,2
31,745,20070929,191843,0
31,780,20070929,191009,4
31,858,20070929,191542,3
31,908,20070929,191935,3
31,912,20070929,191858,3
31,994,20080217,113403,0
31,1036,20071108,181333,3
31,1073,20070929,191654,2
31,1089,20071001,180524,4
31,1101,20080114,183805,4
31,1120,20070929,190302,1
31,1136,20071108,182301,4
31,1148,20070929,191844,0
31,1179,20080114,183635,2
31,1193,20070929,191757,3
31,1196,20070929,190835,4
31,1197,20070929,191700,2
31,1198,20070929,191117,5
31,1200,20071108,181251,4
31,1201,20071001,180520,4
31,1203,20070929,191833,2
31,1210,20070929,190656,4
31,1214,20071001,180530,4
31,1240,20070929,191704,4
31,1265,20071108,181833,2
31,1270,20070929,191453,4
31,1291,20071001,180825,4
31,1296,20070929,190607,2
31,1298,20080114,183740,0
31,1321,20070929,190545,4
31,1345,20070929,190436,2
31,1346,20080114,183606,4
31,1373,20070929,190517,4
31,1387,20071001,180835,4
31,1466,20071001,180928,3
31,1500,20080114,183640,2
31,1527,20071108,181838,4
31,1580,20070929,191630,4
31,1610,20071108,181850,4
31,1617,20071108,181703,3
31,1917,20071108,182008,0
31,1953,20070929,190325,4
31,1961,20071108,181544,3
31,2021,20070929,190354,3
31,2028,20070929,190736,4
31,2105,20070929,190256,3
31,2115,20080217,113303,2
31,2174,20071108,181920,3
31,2393,20070929,190449,4
31,2490,20070929,190353,3
31,2571,20070929,191132,3
31,2628,20070929,190855,2
31,2716,20070929,191145,4
31,2746,20080114,183729,2
31,2858,20070929,190728,2
31,2871,20070929,190439,2
31,2877,20080114,183756,1
31,2916,20071108,181757,4
31,2918,20071108,181750,4
31,2944,20070929,190553,3
31,2959,20070929,191209,4
31,2968,20070929,190350,4
31,2987,20071108,181515,4
31,2997,20071108,181803,0
31,3000,20080114,183521,3
31,3018,20080217,113441,0
31,3147,20071108,181349,2
31,3508,20071108,181318,4
31,3578,20070929,191149,3
31,3624,20070929,190613,3
31,3793,20070929,190938,2
31,3977,20071108,181911,0
31,3996,20071108,181440,2
31,4022,20071108,181536,2
31,4128,20071001,180422,4
31,4226,20070929,191237,4
31,4251,20071213,163332,1
31,4262,20071108,181336,1
31,4855,20071001,180831,4
31,4896,20071108,181744,3
31,4993,20070929,191113,4
31,5418,20071108,181547,4
31,5445,20070929,191032,3
31,5508,20080114,183546,1
31,5816,20071108,181723,3
31,5952,20071001,181023,4
31,5971,20080114,183515,2
31,6001,20080114,183716,3
31,6333,20071108,181630,2
31,6539,20070929,191203,3
31,6808,20071001,180818,4
31,6874,20070929,191102,3
31,7153,20070929,190818,4
31,7438,20071108,181505,3
31,7713,20080114,183603,2
31,8340,20071108,181310,3
31,8368,20071108,181606,3
31,8636,20070929,191005,3
31,8783,20080114,183536,2
31,31804,20071029,172336,2
31,32587,20071108,181807,4
31,33493,20071001,180417,3
31,33794,20070929,190750,3
31,36276,20071001,180756,1
31,42632,20071001,180546,1
31,44191,20071108,182114,4
31,44199,20080114,183650,1
31,44657,20071108,181445,0
31,45722,20071108,181429,2
31,45730,20080217,113425,2
31,46972,20080217,113324,1
31,47950,20080217,113415,2
31,47952,20080217,113331,2
31,47997,20080217,113311,0
31,51255,20071108,182037,4
31,56757,20080217,113226,3
31,56788,20080217,113151,2
32,1,20150512,142602,4
32,356,20150512,142554,4
32,480,20150512,142614,4
32,593,20150512,142557,5
32,1270,20150512,142618,4
32,2571,20150512,142614,3
32,112552,20150512,142707,4
33,16,20220206,20506,4
33,50,20200418,43509,4
33,111,20230714,62907,4
33,123,20200731,4205,4
33,318,20220206,20718,4
33,356,20200418,45828,4
33,527,20220216,31321,4
33,541,20200418,52533,4
33,593,20200418,45113,4
33,608,20200418,44219,4
33,741,20200731,4612,4
33,750,20200502,65626,4
33,778,20200418,44511,4
33,858,20200418,43414,4
33,904,20200418,43555,4
33,908,20200418,44407,4
33,912,20200418,44130,4
33,922,20200715,11249,4
33,923,20200418,44209,4
33,1089,20230626,51010,4
33,1193,20201231,212349,4
33,1203,20220220,64416,5
33,1208,20230504,25535,4
33,1212,20200817,64055,4
33,1213,20200418,44233,5
33,1219,20200418,44338,4
33,1233,20200418,43620,5
33,1244,20230108,13753,4
33,1245,20210102,81927,4
33,1247,20211124,34427,4
33,1250,20200418,43750,4
33,1252,20200418,43539,5
33,1258,20200418,44429,4
33,1262,20200418,44443,4
33,1265,20200418,44247,4
33,1288,20200418,52959,4
33,1617,20200418,52506,5
33,1673,20200418,44146,4
33,1953,20201231,212325,4
33,2076,20200418,44158,4
33,2288,20200701,24244,4
33,2300,20200515,72259,4
33,2511,20200418,43549,5
33,2692,20210823,40839,4
33,2858,20210823,65946,4
33,3000,20200731,4458,4
33,3020,20200418,43827,4
33,3147,20200614,13006,4
33,3362,20200418,53013,4
33,3435,20200502,84839,4
33,3535,20211121,75801,4
33,3730,20200418,43834,4
33,3819,20200821,25158,4
33,3949,20220206,20439,4
33,4226,20200418,44318,4
33,5618,20200731,4424,4
33,5690,20200731,4506,4
33,6001,20220502,70232,4
33,6016,20200730,24018,4
33,6350,20201231,212503,4
33,6440,20200418,44349,4
33,6448,20230714,55819,4
33,6893,20220926,25106,4
33,8950,20211218,80809,4
33,26171,20220321,24232,4
33,26393,20200715,11836,4
33,26662,20200731,4519,4
33,27773,20200818,31655,4
33,30810,20200418,43612,4
33,34469,20200715,11225,4
33,38061,20230226,53017,4
33,41136,20210823,40707,4
33,44555,20220413,64648,4
33,44761,20220206,20455,4
33,46976,20211124,73846,4
33,48516,20200514,214746,4
33,50872,20220206,20626,4
33,51255,20200418,43723,4
33,52885,20200731,4607,4
33,54229,20220318,53442,4
33,55820,20210830,41649,4
33,57504,20200731,4447,4
33,62511,20221105,5959,4
33,64993,20200731,4545,3
33,68237,20201231,212310,4
33,68954,20200511,52225,4
33,71438,20220207,13307,4
33,72226,20230714,62330,4
33,74416,20200730,13509,4
33,79132,20200418,45824,4
33,88129,20220926,61744,4
33,92259,20200903,75726,4
33,106918,20220220,64440,4
33,109374,20221106,15110,4
33,109487,20200418,53007,4
33,109633,20200731,4438,4
33,112552,20200418,44546,4
33,112556,20221105,65904,4
33,115149,20200418,44256,4
33,115569,20220321,24623,4
33,134853,20200731,4430,4
33,148626,20220220,62815,4
33,163134,20200418,44005,4
33,163809,20210830,41702,5
33,166291,20200418,44014,5
33,168248,20200418,44257,4
33,168250,20211215,64603,4
33,176371,20230305,61922,4
33,177615,20200418,44308,4
33,188773,20201124,72405,4
33,198185,20200921,60708,2
33,200818,20200418,44259,4
33,202439,20200902,70651,4
33,204158,20220318,34712,4
33,204698,20200418,43525,4
33,270698,20220724,45016,4
34,318,20210811,155719,4
34,527,20210808,213231,4
34,8784,20210808,213251,4
34,148626,20210811,155820,4
34,225173,20210808,213126,4
34,226270,20210808,213203,4
35,1,20050628,193628,4
35,10,20050628,193922,4
35,11,20050628,194307,2
35,16,20050628,195119,3
35,32,20050628,193648,4
35,34,20050628,193815,4
35,47,20050628,193759,4
35,50,20050628,193738,4
35,58,20050630,206,4
35,70,20050628,223838,4
35,111,20050628,194244,4
35,150,20050628,193610,3
35,253,20050628,194025,4
35,296,20050628,192744,4
35,356,20050628,192823,3
35,357,20050628,142628,4
35,367,20050628,193906,2
35,370,20050628,140947,0
35,377,20050628,193656,3
35,434,20050628,194007,2
35,454,20050628,194017,4
35,457,20050628,192844,4
35,480,20050628,193009,3
35,509,20050628,194404,3
35,527,20050628,142008,4
35,539,20050628,194002,2
35,541,20050628,194203,4
35,587,20050628,193955,2
35,590,20050628,193601,3
35,592,20050628,193550,3
35,593,20050628,192804,4
35,597,20050628,193855,4
35,608,20050628,193652,4
35,648,20050628,193727,4
35,714,20050719,223501,2
35,745,20050801,122719,4
35,750,20050628,194535,3
35,762,20050628,142641,2
35,778,20050628,194449,4
35,849,20050630,122,2
35,858,20050628,193834,4
35,909,20050628,224240,3
35,924,20050628,194331,4
35,1079,20050628,194409,4
35,1080,20050628,140751,4
35,1094,20050628,141011,4
35,1097,20050628,193933,4
35,1101,20050628,194809,3
35,1111,20050628,224342,3
35,1127,20050628,142202,4
35,1129,20050629,235704,3
35,1148,20050628,141214,4
35,1183,20050628,194513,2
35,1186,20050629,235711,4
35,1191,20050628,223817,4
35,1193,20050628,194149,4
35,1196,20050628,193402,2
35,1200,20050628,194255,4
35,1206,20050628,212515,4
35,1208,20050628,194740,4
35,1214,20050628,194158,5
35,1221,20050628,194314,4
35,1223,20050801,122730,4
35,1225,20050628,194732,4
35,1230,20050628,140727,4
35,1240,20050628,194117,4
35,1246,20050628,140739,3
35,1247,20050628,195213,4
35,1258,20050628,194923,4
35,1270,20050628,142155,4
35,1291,20050628,194221,4
35,1307,20050628,194335,4
35,1320,20050628,141200,4
35,1345,20050628,223526,4
35,1356,20050628,194301,3
35,1387,20050628,194413,4
35,1391,20050628,195130,2
35,1393,20070102,105757,4
35,1416,20050628,223730,2
35,1527,20050628,142108,4
35,1556,20050630,1107,2
35,1573,20050628,195114,3
35,1580,20050628,194111,4
35,1589,20050801,122542,4
35,1611,20050629,235743,3
35,1617,20050628,194057,3
35,1627,20050629,235312,2
35,1641,20050628,195145,4
35,1682,20050628,142132,4
35,1721,20050628,194107,3
35,1732,20050628,141002,4
35,1805,20070102,105532,2
35,1882,20070102,105559,2
35,1884,20050630,241,4
35,1916,20050924,150923,4
35,1917,20050628,142105,4
35,1921,20050629,235653,4
35,1960,20050628,224230,3
35,1961,20050628,194338,4
35,1968,20050628,194422,4
35,2020,20050719,223519,4
35,2023,20050628,142123,4
35,2054,20050629,235443,2
35,2105,20050630,249,3
35,2115,20050629,235452,4
35,2232,20050628,224034,4
35,2312,20050629,235622,4
35,2318,20050628,224433,4
35,2329,20050628,224401,4
35,2353,20050628,141134,4
35,2355,20050628,194540,4
35,2369,20050630,228,4
35,2406,20050628,140953,3
35,2467,20050805,164711,4
35,2571,20050628,193331,4
35,2628,20050628,142129,3
35,2699,20050628,141024,2
35,2700,20050628,140923,4
35,2710,20050628,141858,4
35,2712,20050628,223852,3
35,2716,20050628,194238,3
35,2728,20050924,151922,4
35,2729,20050629,235418,3
35,2762,20050628,142000,4
35,2791,20050628,195239,4
35,2797,20050628,195057,3
35,2858,20050628,224421,4
35,2916,20050628,194555,3
35,2959,20050628,141934,4
35,2973,20050629,235556,4
35,2997,20050628,194319,4
35,3101,20050628,141922,4
35,3114,20050628,194750,4
35,3176,20050628,141947,4
35,3198,20050628,224216,4
35,3476,20050801,122440,4
35,3578,20050628,194341,3
35,3623,20050628,141149,3
35,3684,20050629,235900,4
35,3751,20050628,140930,5
35,3793,20050809,14914,2
35,3977,20050628,141917,4
35,4007,20070102,105731,4
35,4226,20050628,141456,4
35,4305,20050628,223546,3
35,4306,20050628,194548,4
35,4367,20050629,235529,2
35,4508,20050629,235830,4
35,4720,20050628,223624,4
35,4848,20050628,142729,4
35,4878,20050628,223953,4
35,4881,20050630,221,4
35,4886,20050628,141206,5
35,4936,20050630,305,4
35,4941,20050628,224006,4
35,4963,20050628,142048,4
35,4973,20050628,193413,4
35,4993,20050628,141442,4
35,5015,20051008,133755,3
35,5106,20070102,105925,3
35,5308,20050629,235344,2
35,5445,20050628,141142,4
35,5459,20050628,223926,4
35,5530,20050628,223609,2
35,5618,20050809,15334,4
35,5841,20050630,1043,2
35,5872,20070102,105900,4
35,5945,20050827,214145,4
35,5952,20050628,140909,5
35,5992,20050628,142717,4
35,6333,20070102,105457,4
35,6365,20050629,235519,2
35,6377,20050628,141450,5
35,6711,20050628,224303,4
35,6870,20070102,105518,4
35,6874,20050809,14818,4
35,6885,20050628,224019,3
35,6979,20050628,212508,4
35,7151,20050628,223503,4
35,7153,20050628,141438,4
35,7361,20050628,224414,4
35,7362,20070102,105231,3
35,7438,20050809,14816,4
35,7563,20050719,223345,2
35,8800,20070102,105853,3
35,8880,20050630,340,4
35,8961,20050628,141447,5
35,8984,20050801,192327,2
35,30822,20070102,105739,4
35,30848,20070102,105803,4
35,34048,20050801,122807,4
35,34319,20070102,105915,4
35,39183,20070102,105714,4
35,41569,20070102,105815,4
35,45499,20070102,105500,4
36,368,20050322,65739,4
36,410,20050322,65544,4
36,509,20050322,65538,3
36,708,20050322,65754,1
36,786,20050322,65557,3
36,1527,20050322,65532,4
36,1923,20050322,65819,3
36,1961,20050322,65603,2
36,2683,20050322,65553,3
36,2997,20050322,65549,3
37,47,20200104,204714,5
37,165,20200104,195502,4
37,293,20200104,201824,5
37,318,20200104,204544,5
37,480,20200104,202754,4
37,527,20200104,193825,5
37,541,20200104,200811,4
37,593,20200104,194049,4
37,1036,20200104,195343,5
37,1127,20200104,203407,4
37,1196,20200104,195625,4
37,1214,20200104,195100,5
37,1240,20200104,200324,4
37,1653,20200104,200042,4
37,2028,20200104,215348,4
37,2329,20200203,233725,4
37,2391,20200104,202109,5
37,2403,20200105,5256,4
37,2571,20200104,194145,5
37,2761,20210825,904,4
37,3020,20200104,202244,4
37,3578,20200104,202924,5
37,4022,20200104,202021,4
37,4226,20200104,200834,4
37,4993,20200104,203714,5
37,5418,20200104,201017,4
37,5574,20200104,214938,4
37,5952,20200104,205448,5
37,6016,20200104,202203,4
37,6365,20200104,211618,2
37,6934,20200104,211652,3
37,7153,20200104,205541,5
37,7254,20201014,4343,4
37,7361,20200104,201038,4
37,7458,20200104,210610,4
37,8368,20200104,210147,5
37,8644,20200104,194932,4
37,8961,20200104,204127,4
37,33493,20200104,201418,4
37,33794,20200104,205810,4
37,34319,20200104,211049,4
37,37733,20200104,202047,4
37,48774,20200104,195837,5
37,49272,20200104,204440,4
37,52328,20200104,205701,5
37,55820,20200104,203616,4
37,56174,20200104,211536,4
37,58559,20200104,194647,5
37,59315,20200104,203117,4
37,60074,20200104,211346,4
37,63072,20200104,200552,4
37,64716,20200104,212242,4
37,68237,20200104,202337,5
37,69844,20200104,210348,4
37,71135,20200104,210706,4
37,73321,20210824,221552,4
37,74458,20200104,202635,5
37,91529,20200104,210420,4
37,91658,20210824,221359,3
37,92259,20200104,202438,5
37,96079,20200104,195929,4
37,96610,20200104,211927,4
37,99114,20200104,200101,5
37,101360,20200115,183258,3
37,104879,20200104,204909,5
37,105844,20200104,204840,5
37,106782,20200104,204250,4
37,106920,20220509,36,5
37,109487,20200104,200903,5
37,110102,20200104,210921,4
37,111759,20200104,205914,5
37,112556,20200105,3109,5
37,115149,20200104,214735,5
37,115713,20200104,200627,5
37,119145,20200104,212140,4
37,122882,20200104,205409,4
37,128360,20200104,200150,4
37,128620,20210824,221311,4
37,134130,20200104,201950,5
37,139385,20200104,202301,4
37,139644,20200104,205208,5
37,140956,20200104,202724,4
37,163134,20210824,221216,4
37,166528,20200104,214715,4
37,168250,20200127,2112,4
37,168252,20200104,202603,4
37,171011,20200106,1938,5
37,176355,20210501,213906,4
37,176371,20200104,212030,4
37,179135,20200106,2006,5
37,179819,20200104,201222,0
37,194448,20200104,205100,5
37,197879,20200104,203036,4
37,202103,20200104,200450,4
37,202429,20200104,200220,0
37,204698,20200104,202839,5
37,206857,20200115,183542,2
37,208205,20200105,5619,0
37,208703,20200118,144520,5
37,214644,20210824,221446,4
37,228563,20210501,212629,4
37,242364,20210825,751,3
38,356,20030416,13013,5
38,1721,20030416,12928,4
38,5444,20030416,13013,2
39,2,20050716,31650,2
39,29,20050716,30312,4
39,45,20050716,25830,4
39,58,20050716,25718,4
39,150,20050716,31507,2
39,296,20050716,31455,5
39,300,20050716,31631,3
39,306,20050716,30005,4
39,315,20050716,25739,2
39,318,20050716,31510,4
39,319,20050716,30000,4
39,434,20050716,31603,2
39,442,20050716,31712,1
39,454,20050716,31603,2
39,457,20050716,31503,4
39,480,20050716,31458,3
39,541,20050716,30450,4
39,593,20050716,31500,4
39,733,20050716,31543,2
39,736,20050716,31534,2
39,784,20050716,25706,4
39,904,20050716,30437,4
39,1080,20050716,30432,3
39,1089,20050716,30327,5
39,1136,20050716,30442,3
39,1172,20050716,25917,4
39,1175,20050716,30457,5
39,1193,20050716,30253,3
39,1213,20050716,30353,4
39,1214,20050716,31636,3
39,1288,20050716,25714,4
39,1310,20050716,31315,4
39,1339,20050716,25915,4
39,1584,20050716,31715,2
39,1639,20050716,25745,4
39,1673,20050716,30415,4
39,1961,20050716,31644,4
39,2289,20050716,30452,4
39,2542,20050716,25846,5
39,2599,20050716,25703,5
39,2959,20050716,30410,5
39,2987,20050716,31718,2
39,3160,20050716,25856,5
39,3418,20050716,25827,4
39,3556,20050716,30853,4
39,3910,20050716,30837,3
39,3911,20050716,25929,4
39,3949,20050716,30308,4
39,4979,20050716,30801,4
39,5398,20050716,30200,2
39,5498,20050716,30201,2
39,5878,20050716,30349,5
39,6711,20050716,30248,5
39,6773,20050716,30331,5
39,6954,20050716,30302,4
39,7361,20050716,30209,4
39,7766,20050716,30546,2
39,8369,20050716,32200,1
39,8578,20050716,32155,2
39,8873,20050716,30511,4
39,8949,20050716,30041,3
39,8966,20050716,30821,3
39,27432,20050716,32216,0
39,27528,20050716,32247,3
39,27821,20050716,32138,2
39,27831,20050716,32118,2
39,30793,20050716,32035,2
39,30803,20050716,32120,2
39,30905,20050716,32031,0
39,31658,20050716,32128,4
39,31878,20050716,30126,2
39,31956,20050716,32030,0
39,32170,20050716,32038,3
39,32770,20050716,32033,0
39,33004,20050716,31823,2
39,33145,20050716,32205,2
39,33148,20050716,32232,2
39,33150,20050716,32227,1
39,33152,20050716,32235,2
39,33154,20050716,31829,2
39,33158,20050716,32213,1
39,33160,20050716,32046,1
39,33162,20050716,32150,0
39,33164,20050716,32215,0
39,33166,20050716,32124,3
39,33168,20050716,32231,2
39,33171,20050716,32126,2
39,33437,20050716,32131,0
39,33493,20050716,31836,2
39,33495,20050716,32157,4
39,33499,20050716,32211,1
39,33539,20050716,32044,1
39,33615,20050716,32202,5
39,33639,20050716,32234,2
39,33641,20050716,32246,1
39,33644,20050716,32042,0
39,33646,20050716,32154,1
39,33649,20050716,32242,2
39,33660,20050716,32123,2
39,33669,20050716,32140,2
39,33672,20050716,32139,1
39,33675,20050716,32224,1
39,33677,20050716,32243,4
39,33679,20050716,32148,1
39,33681,20050716,32056,0
39,33683,20050716,32132,2
39,33685,20050716,32230,2
39,33688,20050716,32237,4
39,33794,20050716,32122,4
39,33815,20050716,32238,2
39,33817,20050716,32134,2
39,33819,20050716,32229,3
39,33821,20050716,32226,2
39,33823,20050716,32256,2
39,33826,20050716,32305,2
39,33830,20050716,32208,2
39,33832,20050716,32309,2
39,33834,20050716,32127,2
39,33836,20050716,32207,0
39,33838,20050716,32303,2
39,34048,20050716,32135,3
39,34129,20050716,32303,1
39,34143,20050716,32153,4
39,34148,20050716,32255,3
39,34150,20050716,31852,2
39,34153,20050716,32300,2
39,34155,20050716,32306,3
39,34158,20050716,32258,2
39,34162,20050716,32312,3
39,34164,20050716,32257,2
40,110,20160106,15009,2
40,150,20160106,15353,4
40,260,20160106,14912,5
40,318,20160106,14910,4
40,356,20160106,15016,5
40,457,20160106,15019,3
40,480,20160106,15444,2
40,527,20160106,15004,4
40,588,20160106,15840,5
40,594,20160106,15434,3
40,648,20160106,15752,5
40,780,20160106,15445,0
40,858,20160106,15130,2
40,1196,20160106,14914,5
40,1198,20160106,14916,2
40,1200,20160106,15020,1
40,1210,20160106,15006,4
40,1234,20160106,15040,5
40,1262,20160106,15049,4
40,1291,20160106,14919,2
40,1580,20160106,15609,0
40,1610,20160106,15034,4
40,2028,20160106,15011,4
40,2078,20160106,15402,0
40,2411,20160106,15843,3
40,2571,20160106,14918,4
40,2628,20160106,15727,4
40,2728,20160106,15229,1
40,2858,20160106,15136,0
40,3114,20160106,15449,4
40,3578,20160106,15030,4
40,3615,20160106,15737,3
40,4310,20160106,15759,3
40,4993,20160106,15007,4
40,5418,20160106,15102,4
40,5952,20160106,15002,5
40,6157,20160106,15627,2
40,6333,20160106,15158,3
40,6365,20160106,15416,4
40,7153,20160106,14921,5
40,7386,20160106,15357,4
40,7770,20160106,15548,4
40,8360,20160106,15133,2
40,8636,20160106,15409,4
40,8961,20160106,15123,5
40,30707,20160106,14940,2
40,33162,20160106,15527,4
40,33794,20160106,15027,3
40,34150,20160106,15613,3
40,35836,20160106,14939,1
40,40815,20160106,15152,4
40,41566,20160106,15201,5
40,45186,20160106,15335,4
40,45722,20160106,14937,3
40,48394,20160106,15124,1
40,51935,20160106,15425,2
40,52722,20160106,15545,4
40,54286,20160106,15016,4
40,58559,20160106,15008,4
40,59315,20160106,15022,5
40,59784,20160106,15038,5
40,65514,20160106,15148,4
40,68319,20160106,15453,4
40,68358,20160106,15032,4
40,70286,20160106,15435,0
40,72641,20160106,15013,5
40,72998,20160106,15054,3
40,73017,20160106,15150,4
40,76093,20160106,15046,5
40,77561,20160106,15206,4
40,79132,20160106,15033,4
40,80615,20160106,15723,4
40,81229,20160106,15235,2
40,82459,20160106,15231,2
40,82461,20160106,15535,4
40,85131,20160106,15710,4
40,86332,20160106,15252,4
40,87520,20160106,15750,2
40,88140,20160106,15204,4
40,89745,20160106,15128,5
40,90249,20160106,15657,4
40,91500,20160106,15213,4
40,91630,20160106,15210,4
40,93297,20160106,15451,3
40,93363,20160106,15745,4
40,94018,20160106,15833,3
40,94777,20160106,15457,0
40,95510,20160106,15308,4
40,98809,20160106,15142,4
40,98961,20160106,15312,4
40,101362,20160106,15806,2
40,102125,20160106,15047,4
40,102445,20160106,15044,3
40,102720,20160106,15616,2
40,103042,20160106,15505,2
40,103141,20160106,15207,4
40,103228,20160106,15625,2
40,103249,20160106,15344,0
40,106002,20160106,15654,2
40,106487,20160106,15050,3
40,106489,20160106,15103,4
40,109487,20160106,15059,4
40,109846,20160106,15554,5
40,110102,20160106,15056,3
40,111759,20160106,15042,4
40,112171,20160106,15400,2
40,112623,20160106,15247,4
40,112852,20160106,15025,4
40,115210,20160106,15802,2
40,117851,20160106,15608,3
40,122886,20160106,14949,2
40,122892,20160106,15118,5
40,134130,20160106,14948,4
40,134853,20160106,14947,5
40,136016,20160106,15510,0
41,2,19960815,173923,4
41,3,19960817,65351,4
41,4,19960817,92658,3
41,5,19960817,55406,3
41,6,19960815,175505,4
41,7,19960817,64643,4
41,8,19960818,83944,2
41,9,19960817,92828,3
41,10,19960815,172049,4
41,11,19960815,173348,3
41,12,19960818,94817,1
41,15,19960817,65553,2
41,16,19960815,175632,4
41,19,19960815,172546,2
41,20,19960817,65351,3
41,21,19960815,172739,3
41,22,19960815,175633,3
41,23,19960817,62217,3
41,24,19960817,65553,4
41,27,19960817,141036,3
41,31,19960815,175221,3
41,32,19960815,172827,4
41,34,19960815,172526,2
41,35,19960818,92312,2
41,36,19960815,175440,5
41,39,19960815,172739,3
41,42,19960818,85113,3
41,44,19960815,174322,3
41,45,19960817,55406,3
41,47,19960815,172526,3
41,50,19960815,172738,5
41,54,19960818,94243,2
41,57,19960818,83342,3
41,64,19960817,141425,2
41,65,19960818,93913,2
41,66,19960818,94710,1
41,73,19960818,91229,3
41,76,19960818,94554,2
41,78,19960818,90201,3
41,79,19960818,83625,3
41,85,19960818,95657,1
41,86,19960817,53354,4
41,87,19960818,94758,2
41,88,19960818,91642,2
41,93,19960818,94403,2
41,95,19960815,174145,3
41,100,19960817,141211,3
41,103,19960817,140356,3
41,104,19960817,65350,4
41,105,19960815,175440,4
41,110,19960815,172343,4
41,112,19960817,61451,3
41,119,19960818,94758,2
41,122,19960817,140631,3
41,126,19960818,94903,1
41,132,19960818,85134,3
41,135,19960817,53557,3
41,140,19960817,135200,3
41,141,19960815,174145,4
41,145,19960815,175658,4
41,148,19960818,95758,1
41,150,19960815,171356,5
41,151,19960815,174012,3
41,153,19960815,171544,4
41,158,19960815,174145,3
41,160,19960815,172827,1
41,161,19960815,171925,4
41,163,19960815,175632,4
41,164,19960818,83307,3
41,165,19960815,171545,3
41,168,19960815,174515,3
41,169,19960817,61154,2
41,170,19960817,61451,3
41,172,19960815,174322,2
41,173,19960815,173214,3
41,174,19960817,64643,2
41,177,19960818,94656,2
41,181,19960817,91528,2
41,185,19960815,172049,3
41,186,19960815,174012,4
41,188,19960818,92121,2
